object527,48768,532,002330F7,0,1,1,4294967295,0,0
object527,48892,532,000A738C,0,1,1,4294967295,0,0
object527,49016,532,00105844,0,1,1,4294967295,0,0
object527,49140,532,003CA8D7,0,1,1,4294967295,0,0
object527,49264,532,0023466B,0,1,1,4294967295,0,0
object527,49388,532,00288861,0,1,1,4294967295,0,0
object527,49512,532,0039E170,0,1,1,4294967295,0,0
object527,49636,532,002D11D2,0,1,1,4294967295,0,0
object527,49760,532,003CBB35,0,1,1,4294967295,0,0
object527,49884,532,00223209,0,1,1,4294967295,0,0
object527,50004,532,0019F31D,0,1,1,4294967295,0,0
object527,50128,532,00096CDC,0,1,1,4294967295,0,0
object527,50252,532,0023F755,0,1,1,4294967295,0,0
objGoal,49596,496,000FF566,0,1,1,4294967295,0,0
objObjectStopper,48200,648,002ED5D7,0,1,1,4294967295,0,0
objObjectStopper,48200,616,0008FE29,0,1,1,4294967295,0,0
objObjectStopper,48200,584,00284012,0,1,1,4294967295,0,0
objObjectStopper,48200,680,001798F5,0,1,1,4294967295,0,0
objObjectStopper,48200,552,002B2D1F,0,1,1,4294967295,0,0
objObjectStopper,48200,520,002D4447,0,1,1,4294967295,0,0
objDisc,43448,636,000DCF31,0,1,1,4294967295,0,0
objDisc,43512,636,0030BD8A,0,1,1,4294967295,0,0
objDisc,43512,680,003BA9A2,0,1,1,4294967295,0,0
objDisc,43512,732,00334ABD,0,1,1,4294967295,0,0
objDisc,43600,680,0011E401,0,1,1,4294967295,0,0
objDisc,43640,636,002F9546,0,1,1,4294967295,0,0
objDisc,43696,636,002766D5,0,1,1,4294967295,0,0
objDisc,43600,732,0016EF73,0,1,1,4294967295,0,0
objDisc,43692,700,00034024,0,1,1,4294967295,0,0
objDisc,43784,640,0000A136,0,1,1,4294967295,0,0
objDisc,43848,640,002640FB,0,1,1,4294967295,0,0
objDisc,43912,640,0019ED89,0,1,1,4294967295,0,0
objDisc,43848,688,0032425B,0,1,1,4294967295,0,0
objDisc,43848,732,00107006,0,1,1,4294967295,0,0
objDisc,43656,732,001063AF,0,1,1,4294967295,0,0
objMonitorShield2,26428,472,00116956,0,1,1,4294967295,0,0
objInvWall,50292,408,0002ED5E,0,1,1,4294967295,0,0
objInvWall,50292,280,0028744A,0,1,1,4294967295,0,0
objInvWall,50292,152,0021AACB,0,1,1,4294967295,0,0
objInvWall,50292,24,000F504C,0,1,1,4294967295,0,0
objWallPass,48248,416,00066E55,0,1,1,4294967295,0,0
objWallPass,48660,280,001FB48C,0,1,1,4294967295,0,0
objDisc,41588,640,0014398B,0,1,1,4294967295,0,0
objDisc,41588,684,0007E719,0,1,1,4294967295,0,0
objDisc,41588,736,0002A93F,0,1,1,4294967295,0,0
objDisc,41664,684,0007B862,0,1,1,4294967295,0,0
objDisc,41736,688,002D4D5E,0,1,1,4294967295,0,0
objDisc,41736,736,00286D46,0,1,1,4294967295,0,0
objDisc,41736,640,002EE927,0,1,1,4294967295,0,0
objDisc,41848,640,0010F4B3,0,1,1,4294967295,0,0
objDisc,41848,684,001EB558,0,1,1,4294967295,0,0
objDisc,41848,736,001FE3E1,0,1,1,4294967295,0,0
objDisc,41912,684,002E9BBE,0,1,1,4294967295,0,0
objDisc,41912,640,0031C367,0,1,1,4294967295,0,0
objDisc,41912,736,0038EE94,0,1,1,4294967295,0,0
objDisc,41968,736,00302109,0,1,1,4294967295,0,0
objDisc,41972,640,002DFDD8,0,1,1,4294967295,0,0
objDisc,42056,640,002B9432,0,1,1,4294967295,0,0
objDisc,42056,684,002F9B4E,0,1,1,4294967295,0,0
objDisc,42116,640,0025DC92,0,1,1,4294967295,0,0
objDisc,42116,684,000B2AB9,0,1,1,4294967295,0,0
objDisc,42056,736,0019869F,0,1,1,4294967295,0,0
objDisc,42176,640,000C78D9,0,1,1,4294967295,0,0
objDisc,42228,736,002F2227,0,1,1,4294967295,0,0
objDisc,42272,692,000E78AB,0,1,1,4294967295,0,0
objDisc,42324,640,0001B99E,0,1,1,4294967295,0,0
objDisc,42368,692,00345C30,0,1,1,4294967295,0,0
objDisc,42408,736,000F40BD,0,1,1,4294967295,0,0
objDisc,42484,636,003DD77D,0,1,1,4294967295,0,0
objDisc,42484,684,003652B5,0,1,1,4294967295,0,0
objDisc,42484,736,0034E35A,0,1,1,4294967295,0,0
objDisc,42552,736,0006F073,0,1,1,4294967295,0,0
objDisc,42628,736,002C495F,0,1,1,4294967295,0,0
objDisc,42628,684,001E8E41,0,1,1,4294967295,0,0
objDisc,42628,636,002616CB,0,1,1,4294967295,0,0
objDisc,42708,636,000FEA8D,0,1,1,4294967295,0,0
objDisc,42708,684,003581E7,0,1,1,4294967295,0,0
objDisc,42708,736,00181340,0,1,1,4294967295,0,0
objDisc,42772,736,00320A27,0,1,1,4294967295,0,0
objDisc,42840,736,0021F976,0,1,1,4294967295,0,0
objDisc,42892,636,00202F06,0,1,1,4294967295,0,0
objDisc,42944,636,002484DF,0,1,1,4294967295,0,0
objDisc,43000,636,002B9DE3,0,1,1,4294967295,0,0
objDisc,42944,684,0002D613,0,1,1,4294967295,0,0
objDisc,42944,736,003B9694,0,1,1,4294967295,0,0
objRailLong,26608,588,0033B03A,0,1,1,4294967295,0,0
objRailEnd,26336,512,002C766E,0,1,1,4294967295,0,0
objRailEnd2,26740,588,003595C6,0,1,1,4294967295,0,0
objSpecialRing,24164,484,00121159,0,1,1,4294967295,0,0
objSpecialRing,24212,484,002336F6,0,1,1,4294967295,0,0
objSmRamp,23768,628,003EF340,0,1,1,4294967295,0,0
objMonitorRings,36456,692,00285561,0,1,1,4294967295,0,0
objMonitorRings,36384,640,002579B5,0,1,1,4294967295,0,0
objMonitorRings,36384,748,001F7658,0,1,1,4294967295,0,0
objWarningSign,16508,636,002C5E4E,0,1,1,4294967295,0,0
objRing,6576,544,001A5A47,0,1,1,4294967295,0,0
objRing,6668,516,002D44E2,0,1,1,4294967295,0,0
objRing,6752,504,001F3EBE,0,1,1,4294967295,0,0
objRing,6852,508,00170EE9,0,1,1,4294967295,0,0
objRing,7508,696,00366547,0,1,1,4294967295,0,0
objRing,7584,696,002C57C7,0,1,1,4294967295,0,0
objRing,7668,696,000715EE,0,1,1,4294967295,0,0
objRing,7752,696,0015803C,0,1,1,4294967295,0,0
objRing,8844,748,0037F06A,0,1,1,4294967295,0,0
objRing,8924,748,0038F77A,0,1,1,4294967295,0,0
objRing,9000,748,000E9320,0,1,1,4294967295,0,0
objRing,8884,724,0016C992,0,1,1,4294967295,0,0
objRing,8964,724,003F0E37,0,1,1,4294967295,0,0
objRing,10288,644,002728BE,0,1,1,4294967295,0,0
objRing,10352,644,001156D1,0,1,1,4294967295,0,0
objRing,10416,644,0027923F,0,1,1,4294967295,0,0
objRing,11008,612,0002C762,0,1,1,4294967295,0,0
objRing,11064,576,00159C2B,0,1,1,4294967295,0,0
objRing,11124,552,00091DDE,0,1,1,4294967295,0,0
objRing,11240,576,003D8E0D,0,1,1,4294967295,0,0
objRing,11300,612,00292D82,0,1,1,4294967295,0,0
objRing,11184,552,002A4200,0,1,1,4294967295,0,0
objRing,18700,740,003A4E3C,0,1,1,4294967295,0,0
objRing,18640,740,00010783,0,1,1,4294967295,0,0
objRing,18576,740,0011C753,0,1,1,4294967295,0,0
objRing,19072,740,001E37AE,0,1,1,4294967295,0,0
objRing,19156,740,002CFCA7,0,1,1,4294967295,0,0
objRing,18796,644,001D2DF1,0,1,1,4294967295,0,0
objRing,18748,692,003E73AE,0,1,1,4294967295,0,0
objRing,18876,644,0009AA3B,0,1,1,4294967295,0,0
objRing,18956,644,00218734,0,1,1,4294967295,0,0
objRing,19012,696,0028A750,0,1,1,4294967295,0,0
objRing,19376,692,0003583E,0,1,1,4294967295,0,0
objRing,19456,692,002C2725,0,1,1,4294967295,0,0
objRing,19544,692,00366D01,0,1,1,4294967295,0,0
objRing,19628,692,0015212E,0,1,1,4294967295,0,0
objRing,19712,692,000B836B,0,1,1,4294967295,0,0
objRing,19796,692,0000B44E,0,1,1,4294967295,0,0
objRing,20540,632,000D83F4,0,1,1,4294967295,0,0
objRing,20584,596,00173CD4,0,1,1,4294967295,0,0
objRing,20648,572,003AB2A3,0,1,1,4294967295,0,0
objRing,20708,584,00007590,0,1,1,4294967295,0,0
objRing,20752,612,000CC987,0,1,1,4294967295,0,0
objRing,20792,644,000EFD3C,0,1,1,4294967295,0,0
objLeafToken,39672,472,00173B79,0,1,1,4294967295,0,0
objRailBooster,14000,536,003C5C1E,0,1,1,4294967295,0,0
objWaterStarter,16536,656,00213C13,0,1,1,4294967295,0,0
objGRingRight,14568,500,00097EBD,0,1,1,4294967295,0,0
objGRingRight,14676,500,002D5AE8,0,1,1,4294967295,0,0
objGRingRight,14784,500,0011A14F,0,1,1,4294967295,0,0
objGRingRight,26356,472,00033207,0,1,1,4294967295,0,0
objGRingRight,24112,484,0000E695,0,1,1,4294967295,0,0
objController,8,488,002A2B5E,0,1,1,4294967295,0,0
